status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares 
46895347303_10150475866712304,"b'I play ""Closing Time"" by Semisonic every day at 5 over the office intercom.'",,status,,2012-01-12 14:18:12,972,109,18
46895347303_10150473932077304,b'Bring-Your-Cat-to-Work-Day was nearly a success.',,status,,2012-01-11 13:58:29,1080,151,61
46895347303_10150472197462304,"b'The best thing about serving breakfast all day?  The opportunity to say ""you got served"" no matter when someone orders it. Yes, these are the things that make me happy.'",,status,,2012-01-10 16:08:59,587,66,8
46895347303_10150469947927304,"b""What's your favorite dinosaur?""",,status,,2012-01-09 13:18:06,1,0,0
46895347303_10150468208897304,b'My mom just discovered texting. No good can come of this.',,status,,2012-01-08 16:09:48,2582,203,56
46895347303_10150466273437304,b'I love my Ultimate Cheeseburger\xe2\x84\xa2 almost as much as I love my Facebook fans.',,status,,2012-01-07 15:38:27,1353,240,8
46895347303_10150464288752304,"b'Is it Friday yet?  Oh wait, it is!'",,status,,2012-01-06 14:27:23,959,103,15
46895347303_10150462225877304,"b""What the world needs: more Tacos. What the world doesn't need: another Saw sequel.""",,status,,2012-01-05 13:33:12,3355,348,143
46895347303_10150460174412304,"b'When are they going to come out with an adult sized Big Wheel?  Get on that, toy maker people.'",,status,,2012-01-04 13:16:42,1137,148,51
46895347303_10150458349882304,b'What do you call Ranch + Ketchup?',,status,,2012-01-03 13:55:21,1,1,0
46895347303_10150456255677304,"b""I'm thinking about learning a new instrument and can't decide between the banjo and the cowbell. What say you, humans of the internet?""",,status,,2012-01-02 13:57:09,352,490,11
46895347303_10150454342957304,"b'Happy 2012, everyone!  Well, everyone except you ancient Mayans and your end of the world predictions, that is.'",,status,,2012-01-01 16:18:39,1284,164,61
46895347303_10150452143902304,"b""Happy Ryan Seacrest's Eve!""",,status,,2011-12-31 13:42:50,642,81,20
46895347303_10150450911282304,b'Like my status if you hate when people ask you to do that.',,status,,2011-12-30 19:59:32,5541,207,79
46895347303_10150447314167304,"b'I serve breakfast all day, because sometimes champions sleep in.'",,status,,2011-12-28 19:54:20,2151,149,51
46895347303_10150443332747304,"b""You know, I kinda feel bad for the Hungry Hungry Hippos cuz they have to eat marbles.  Why couldn't it be Seasoned Curly Fries?""",,status,,2011-12-26 14:39:57,757,77,19
46895347303_10150441532992304,"b""In the wrong hands, a broken piece of candy cane isn't just candy. It's a weapon. #annoyingnephew""",,status,,2011-12-25 14:02:11,856,73,27
46895347303_10150440066157304,b'Favorite mullet variation',,status,,2011-12-24 17:35:33,3,0,0
46895347303_10150438190087304,"b""This Pumpkin Pie Shake weight is nothing my Shake Weight can't handle.""",,status,,2011-12-23 16:09:13,338,36,12
46895347303_10150436211972304,"b""Today is the Winter Solstice, which means the official start of Winter.  Unless, of course, you live in San Diego then it's just Thursday.""",,status,,2011-12-22 13:53:46,1285,144,170
46895347303_289556107761791,"b'Better Burgers or Bust! Check out my revamped classics made with 100% beef patties, seasoned while they cook. And my new ride, the Munchie Mobile.'",b'New Jack in the Box\xc2\xae Commercial - Munchie Mobile',link,https://www.youtube.com/watch?v=4QauTv9Ni_o,2011-12-21 18:21:44,244,66,16
46895347303_10150431635372304,b'I\xe2\x80\x99m hanging with 49ers legendary receiver Jerry Rice! I wonder if he\xe2\x80\x99s also great at catching fries in his mouth.',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10150431635317304/?type=3,2011-12-19 21:08:43,805,94,56
46895347303_10150430997972304,b'Going shopping for re-gifts in my hall closet.',,status,,2011-12-19 13:56:29,656,62,19
46895347303_10150429152772304,"b""Let's hear some of your favorite holiday movies, folks.  I'll kick things off with A Christmas Story and Bad Santa.""",,status,,2011-12-18 14:19:44,285,348,5
46895347303_10150428013927304,"b""I wonder who's more famous now\xe2\x80\xa6 the Wright Brothers or the Mario Brothers?  Happy Wright Brother's Day!""",,status,,2011-12-17 19:34:30,565,76,22
46895347303_10150426047027304,b'What should I do next on my bucket list?',,status,,2011-12-16 13:44:53,2,0,0
46895347303_10150424256817304,"b'If you thought since Facebook, people wouldn\'t send those annoying ""how everyone\'s doing"" holiday letters, you thought wrong.'",,status,,2011-12-15 12:54:40,310,36,16
46895347303_10150422575387304,"b""Let's just disagree to agree.""",,status,,2011-12-14 13:27:42,595,87,18
46895347303_10150420656707304,b'Someone told me that whenever they look at my face it makes them hungry. Thanks?',,status,,2011-12-13 13:20:59,726,122,5
46895347303_10150418421132304,"b'What did one vegetarian say to the other?  Eh, who cares, that conversation is going to be boring.'",,status,,2011-12-12 13:51:48,1275,155,112
46895347303_10150417012227304,"b""What's your favorite menu item at my restaurant?  Don't be shy.""",,status,,2011-12-11 22:58:44,464,1840,19
46895347303_10150413471002304,"b""If I can't get Mariah Carey's Christmas album out of my head, what's happening to the employees at the GAP?""",,status,,2011-12-10 13:09:10,439,59,13
46895347303_10150410995197304,"b""What's your favorite poll/pole?""",,status,,2011-12-09 13:32:10,2,0,0
46895347303_10150409213087304,"b""'Tis the season of ridiculously named seasonal coffee beverages!""",,status,,2011-12-08 14:53:12,688,58,16
46895347303_10150407394582304,"b""I was obsessed with the smart phone games Words with Friends and Hanging with Friends, but right now I'm totally into Actually Spending Time with Friends.""",,status,,2011-12-07 13:46:58,785,52,31
46895347303_10150405561522304,"b""I know bears eat it and all, but wouldn't it make more sense if honey came in a giant plastic bee?  Just sayin'.""",,status,,2011-12-06 13:24:18,594,73,26
46895347303_10150403624202304,"b""The Reply All button: Email's most convenient feature? Or most dangerous?""",,status,,2011-12-05 13:47:09,271,74,7
46895347303_10150402180097304,"b""Let's take a walk down memory lane.  When was the first time you remember putting ranch dressing on something other than salad?  Mine was pizza in 1993.""",,status,,2011-12-04 19:19:27,307,250,5
46895347303_10150399701602304,"b""What if cherries were allergic to whipped cream?  Yeah, I'd probably still make my shakes that way.""",,status,,2011-12-03 13:02:20,507,82,10
46895347303_10150397898042304,b'Am I working remotely?  Or remotely working?',,status,,2011-12-02 14:07:11,376,70,9
46895347303_10150396101282304,"b""I'm compiling a list of oxymorons. So far I've got jumbo shrimp and rush hour. Who else has one? Go.""",,status,,2011-12-01 14:15:17,334,703,15
46895347303_10150394440087304,"b""What's your favorite retro fashion?""",,status,,2011-11-30 15:35:51,2,0,0
46895347303_10150392499457304,b'A few weeks into my Movember moustache. Does this make me look more like the Pringles guy or the Monopoly guy?',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10150392499427304/?type=3,2011-11-29 13:05:36,653,312,85
46895347303_10150390291987304,"b""It's ironic some people are scared of mice, which are tiny, yet everyone seems to love Mickey Mouse, who's giant.  Don't think that would work as well for spiders.""",,status,,2011-11-28 13:14:27,677,71,53
46895347303_10150388843607304,"b'What would look better in the backyard?  Cricket says Roses, I say Venus Bacon Traps.  What do you think, Facebook gardeners?'",,status,,2011-11-27 19:33:27,183,129,2
46895347303_10150386460532304,"b'The phrase, ""You can\'t have too much of a good thing"" does not apply to turquoise jewelry.'",,status,,2011-11-26 14:22:44,529,72,23
46895347303_10150382679622304,"b""If everyone loves the turkey sandwich made with the leftovers from Thanksgiving, why not just have a turkey sandwich during the actual Thanksgiving?  I'm just throwin' ideas out here.""",,status,,2011-11-24 15:43:28,557,90,22
46895347303_10150380624327304,b'Everyone has a talent.  Mine is knowing which line at the market is going to be the shortest.  Never go behind the old lady with a checkbook.',,status,,2011-11-23 13:07:28,579,91,23
46895347303_10150378842352304,"b'What\'s the worst fortune cookie saying you\'ve ever gotten?  Mine was ""The tooth fairy will step on your face.""'",,status,,2011-11-22 13:39:04,353,157,15
46895347303_10150376790442304,b'Reading up on the biz in The Baconomist.',,status,,2011-11-21 14:20:57,245,33,7
46895347303_10150375224637304,"b""I don't care what my mom said when I was growing up.  If sharks don't have to wait an hour to swim after eating, then neither do I.""",,status,,2011-11-20 15:59:05,1008,72,38
46895347303_10150373715662304,b'Is cauliflower albino broccoli?',,status,,2011-11-19 16:58:57,948,167,41
46895347303_10150371872837304,"b'I eat my cereal like everyone else, one entire box at a time.'",,status,,2011-11-18 12:47:39,688,80,22
46895347303_10150370283767304,"b""Let's settle this once and for all. Waffles vs. Pancakes.""",,status,,2011-11-17 13:41:33,4,1,0
46895347303_10150368693542304,b'I just drank a Coke and ate Pop Rocks at the same time.  I. am. fearless.',,status,,2011-11-16 15:01:42,1173,140,40
46895347303_10150366819597304,"b""I'm proud of my life's accomplishments, but there's still one box to be checked: Simpson's cameo.  Help me get the ball rolling, people.""",,status,,2011-11-15 14:46:20,669,76,17
46895347303_10150364993202304,"b'If you could build a custom burger at my place, what would it be?'",,status,,2011-11-14 13:16:13,179,567,5
46895347303_10150363903762304,"b'When in doubt, bacon it.'",,status,,2011-11-13 20:48:33,1393,125,93
46895347303_10150360196627304,b'Happy Veterans Day to all those who have protected and served our country. Thank you.',,status,,2011-11-11 13:26:09,1341,69,28
46895347303_10150358500342304,b'Blacon: Like Planking\xe2\x80\xa6 but with bacon.',b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10150358500277304/?type=3,2011-11-10 13:18:29,937,93,193
46895347303_10150356858727304,"b""I'm so glad Autumn is here! My employee, not the season. She brought donuts.""",,status,,2011-11-09 13:37:56,1228,87,24
46895347303_10150355620432304,"b'My Fantasy Football team is dominating the league this year.  My Sci-Fi Football team, on the other hand, is getting eaten by alien zombies.'",,status,,2011-11-08 17:39:32,573,49,26
46895347303_10150354108062304,"b""I don't have any pet peeves, but I do have a pet goldfish named Stanley.""",,status,,2011-11-07 12:38:09,669,83,20
46895347303_10150353020792304,"b'Spring forward, Fall back.  Extra time to sleep in yesssssssss.'",,status,,2011-11-06 14:07:41,813,80,11
46895347303_10150352112097304,b'Accidentally ended up on the Wikipedia article for the Banat Republic when all I wanted was a merino wool pullover.',,status,,2011-11-05 17:36:48,220,69,3
46895347303_10150350739892304,"b""Planking? Over. Pictures of bacon in the most novel places possible? Yes please. We'll call it Blacon.""",b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10150350739747304/?type=3,2011-11-04 12:33:04,1118,141,253
46895347303_10150349690342304,"b'If growing a mustache in November is called Movember, what should we call soul-patch growing month?'",,status,,2011-11-03 14:26:36,197,176,4
46895347303_10150347382312304,"b""Thanks for tagging me in your posts, people! These were my faves:\nKati, my favorite kind of admirers are the not-so-secret ones ;). \nJuan, my cheeseburger IS like a beacon. You're the reason I stay open late, man.\nAnd Winnie, thanks for pointing out my food is on point. You just got points in my book.""",b'Timeline Photos',photo,https://www.facebook.com/jackinthebox/photos/a.402437867303.178879.46895347303/10150347382272304/?type=3,2011-11-01 15:30:58,204,69,2
46895347303_10150346380717304,b'Happy Halloween! I know of no better way to celebrate than by carving a good ole fashioned Jumbo Jack-O-Lantern.',,status,,2011-10-31 19:09:44,542,63,10
46895347303_10150345062492304,"b""I think I need some gnomes for my garden, gnome sayin'?""",,status,,2011-10-30 18:21:22,979,141,49
46895347303_10150343742127304,"b'Hey Iron Chef, an episode where the secret ingredient is my Buttermilk Ranch Dipping Sauce would smash all previous ratings. Just sayin.'",,status,,2011-10-29 16:22:31,722,88,14
46895347303_10150341606567304,"b""Tag me in your status along with why you love Jack in the Box. I'll repost a few of my favorites.""",,status,,2011-10-27 16:44:34,344,211,17
46895347303_10150340299612304,"b""It's been thirty-five years since I had braces.  Can I stop wearing this retainer now?""",,status,,2011-10-26 13:33:09,551,98,13
46895347303_10150339145062304,b'May your shakes be chocolaty and your fries be curly.',,status,,2011-10-25 13:38:49,1277,127,30
46895347303_10150337888197304,b'Is it too early in the day to start talking about cheeseburgers?',,status,,2011-10-24 12:24:08,773,424,7
46895347303_10150336774392304,"b'Someone told me I was salt of the Earth. My question is, who\xe2\x80\x99s the pepper of the Earth?'",,status,,2011-10-23 14:45:33,533,180,21
46895347303_10150335880507304,b'What\xe2\x80\x99s creepier - Walking in a cemetery at night or David Blaine\xe2\x80\x99s prolonged eye contact?',,status,,2011-10-22 19:42:11,618,225,30
46895347303_10150333998372304,"b'Hey Rolling Stones, you CAN always get what you want. My entire menu is always available. Take that, Jagger.'",,status,,2011-10-21 13:27:28,668,110,19
46895347303_10150332837747304,"b'If we used the barter system, what would you trade for your favorite menu item?'",,status,,2011-10-20 12:11:51,190,380,4
46895347303_10150331812237304,"b""Thanks to my extensive thumb wrestling experience, I'm pretty sure I'd dominate the buzzing-in part of Jeopardy.  Not so sure about the answering-the-questions-right part though.""",,status,,2011-10-19 14:01:15,411,45,10
46895347303_10150330681942304,b'I\xe2\x80\x99m starting a petition to call moustaches \xe2\x80\x9cmouthbrows\xe2\x80\x9d. Who\xe2\x80\x99s with me?',,status,,2011-10-18 13:45:52,1717,194,74
46895347303_10150329460882304,b'Today is National Boss Day. Which is almost as cool National You\xe2\x80\x99re Not the Boss of Me Day.',,status,,2011-10-17 13:37:16,801,66,74
46895347303_10150327053447304,b'What\xe2\x80\x99s the most Tacos you\xe2\x80\x99ve eaten in one sitting? My personal record is 5.45.',,status,,2011-10-15 16:07:28,415,705,13
46895347303_10150325673207304,b'Are curly fries just regular fries with a perm?',,status,,2011-10-14 12:46:21,1494,209,54
46895347303_10150320785412304,"b'Columbus Day is when we celebrate how Columbus got lost on his way to India, which is kinda like my mom every time she drives to the Marshall\xe2\x80\x99s on the other side of town.'",,status,,2011-10-10 15:32:38,976,143,55
46895347303_10150319706197304,b'Prepping for another marathon. This year I\xe2\x80\x99m trying to pass out twice as many Dixie cups.',,status,,2011-10-09 19:11:22,773,84,21
46895347303_10150318337207304,b'I wanna start a thing called sit down comedy.',,status,,2011-10-08 16:17:11,1108,130,21
46895347303_10150314736242304,b'I want to get a gummybearskin rug for in front of my fireplace. Those things are delicious.',,status,,2011-10-05 15:10:47,798,104,35
46895347303_10150313682217304,"b'ALSO: I\xe2\x80\x99m glad everyone was excited about the limited time free Facebook codes for Jack\xe2\x80\x99s Got Game but they ran out fast.  There are still tons of codes at my restaurant on the large drinks and large combos. Thanks for sharing with your friends, friends.'",,status,,2011-10-04 18:06:41,231,97,5
46895347303_10150313678272304,"b'I know everyone is anxious to play Jack\xe2\x80\x99s Got Game but don\xe2\x80\x99t fret \xe2\x80\x93 there are still tons of codes waiting for you when you buy a large drink or large combo at Jack in the Box. I\xe2\x80\x99m giving away over a million prizes including 5 $5,000 GameStop Shopping Sprees, Xbox 360 consoles, video games, free food plus LOTS of downloadable content. And if you don\xe2\x80\x99t know what downloadable content is, well then, ask someone younger than you. Show some hustle, supplies are limited. Visit the Facebook tab for more info.'",,status,,2011-10-04 18:01:34,218,73,6
46895347303_10150311078512304,b'I\xe2\x80\x99d gladly trade at least one of my food creations for the chance to go back in time and invent the laser pointer. I love those things. And so does my cat.',,status,,2011-10-02 15:57:26,525,75,10
46895347303_10150309919607304,b'I have a really busy weekend ahead of me that will entail watching football and napping. Wish me luck!',,status,,2011-10-01 16:35:31,714,102,9
46895347303_10150308631022304,b'Why do people say cheese when they take pictures? That\xe2\x80\x99s for when you order burgers.',,status,,2011-09-30 13:54:07,703,102,18
46895347303_10150307553292304,b'What breed of hybrid dog would you most like to see? I\xe2\x80\x99m going with the SchnauWeiler.',,status,,2011-09-29 16:14:35,186,249,5
46895347303_10150306111397304,b'Nobody\xe2\x80\x99s EVER in my office when I make an impressive shot into the trash can. Ever.',,status,,2011-09-28 13:06:30,960,78,8
46895347303_10150304949057304,"b'What\xe2\x80\x99s the best bacon themed invention you\xe2\x80\x99ve ever heard of?  For me, it\xe2\x80\x99s a tie between the bacon pool raft and the bacon alarm clock.'",,status,,2011-09-27 13:54:41,197,203,10
46895347303_10150303639992304,b'Does bottled water really need an expiration date on it?',,status,,2011-09-26 13:39:59,662,209,5
46895347303_10150302685772304,b'Fishing tip: curly fries look like worms underwater.',,status,,2011-09-25 18:32:10,630,108,22
46895347303_10150301232287304,"b'I\xe2\x80\x99m all for progress, but fewer car antennas means fewer Jack antenna balls. Just sayin.'",,status,,2011-09-24 13:54:20,1150,256,18
46895347303_10150299952742304,"b""It's the first day of Fall, which is great because it doesn't affect our clocks, just our leaves.""",,status,,2011-09-23 12:11:44,516,47,8
46895347303_10150298836142304,"b'Does anybody ever say, \xe2\x80\x9cYou go girl!\xe2\x80\x9d anymore?  \xe2\x80\x98Cuz they totally should.'",,status,,2011-09-22 16:09:32,981,274,26
46895347303_10150297333492304,"b'I don\'t know why it\'s only in baseball that ""socks"" is spelled ""sox"", but I approve.  Just so you know.'",,status,,2011-09-21 12:14:35,491,71,3
46895347303_10150295937052304,"b""Gimme your top five mob movies.  Yeah, I'm talking to you.""",,status,,2011-09-20 14:25:07,200,324,3
46895347303_10150294434672304,"b""You hear about that new pirate movie that's coming out?  It's rated ARRRGH.  Sorry, it's Talk Like a Pirate Day.  Couldn't resist.""",,status,,2011-09-19 12:04:04,723,82,34
46895347303_10150293219697304,"b'I swim right after eating.  I live on the edge, man.'",,status,,2011-09-18 13:13:45,1364,130,19
46895347303_10150291111062304,"b'If something is new, how can it also be improved?  Improved from what?  Man, this has been bothering me all day.'",,status,,2011-09-16 17:27:49,573,107,19
46895347303_10150289829957304,"b""Do mailmen deliver their own mail?  Wow, I'm bored right now.""",,status,,2011-09-15 14:32:57,770,169,15
46895347303_10150288570197304,"b""I'd give you my two cents right now, but one of them is a wheat penny and I'm collecting those.""",,status,,2011-09-14 12:54:43,766,88,21
46895347303_10150287410067304,"b""What's your favorite cover band name?  I'm going with Non Jovi.""",,status,,2011-09-13 13:21:13,242,320,1
46895347303_10150286195417304,"b'Being a CEO means making tough decisions, which is why I have a Magic-8 ball.'",,status,,2011-09-12 12:36:25,1107,115,0
46895347303_10150283696947304,"b'If that flight attendant hadn\xe2\x80\x99t demonstrated how to use the seatbelt, I would surely have been lost.'",,status,,2011-09-10 12:32:49,788,78,0
46895347303_10150282543747304,"b""To my dismay, the show 'Whale Wars' isn't about whales battling each other.  It's just a bunch of guys in boats.""",,status,,2011-09-09 12:08:12,773,124,1
46895347303_10150281591807304,b'Been thinking of designing my own line of Jack-ets.',,status,,2011-09-08 15:55:06,588,113,0
46895347303_10150280345657304,"b'Ok folks, survey time.  Which mode of transportation is the nerdiest: the Segway or the unicycle?  Tough call, but I think I gotta go Segway on this one.'",,status,,2011-09-07 13:05:22,343,241,0
46895347303_10150279421352304,"b""I'm getting ready for a taco-eating contest, so I'm starting each\nmorning with 5 taco sauce packets and a brisk ocean swim. Any other training tips for me?""",,status,,2011-09-06 13:46:12,279,141,0
46895347303_10150278820432304,"b'My favorite Labor Day tradition: The Jet Ski-B-Q. It\xe2\x80\x99s a BBQ strapped to a jet ski, just like it sounds.'",,status,,2011-09-05 21:59:30,314,53,0
46895347303_10150277090477304,"b""I've met some ranchers over the years and they were nice enough, but I\ncertainly wouldn't call them jolly.""",,status,,2011-09-04 08:49:08,641,57,0
46895347303_10150276543367304,"b""Results from last night's movie theater armrest fight: Jack - 1, Guy\nto my left - 0.""",,status,,2011-09-03 16:57:08,459,57,0
46895347303_10150275728832304,"b""Hey FB friends, what's your favorite chocolate-covered food item?  I'd go with strawberries.  Or mozzarella sticks.""",,status,,2011-09-02 18:02:32,324,448,0
46895347303_10150274845767304,"b""I'm going vegetarian.  Kidding!  Happy September Fool's Day.""",,status,,2011-09-01 17:16:56,380,42,0
46895347303_10150273798137304,"b'I like the World Series of Poker, but when is the World Series of Uno starting up?'",,status,,2011-08-31 11:47:32,22,5,0
46895347303_10150273002422304,b'It takes two to Taco.',,status,,2011-08-30 12:40:28,1238,145,0
46895347303_10150272211847304,"b""Do tiny url's have a Napoleon complex?""",,status,,2011-08-29 13:02:12,356,47,0
46895347303_10150271536352304,b'The Onion Ring Toss.  Just one of the many activities you could enjoy if I ran the state fair.',,status,,2011-08-28 17:32:49,612,80,0
46895347303_10150269670387304,"b'You say potato, I say curly-fry-in-training.'",,status,,2011-08-26 13:17:56,1310,86,0
46895347303_10150268906187304,"b'If a Greek person doesn\'t understand something, do they say ""It\'s all English to me""?  These are things I think about.'",,status,,2011-08-25 15:40:04,1032,119,0
46895347303_10150268013697304,"b""I think there's an age limit for planking.  I'm over it.""",,status,,2011-08-24 14:00:54,836,116,0
46895347303_10150267091497304,"b""I've never put one of those tiny ships in a bottle.  But I've melted cheese into a fried jalape\xc3\xb1o.""",,status,,2011-08-23 12:48:52,644,83,0
46895347303_10150266228132304,"b'If a real estate company wanted to sell their office space, I bet that listing would get really confusing.'",,status,,2011-08-22 14:01:15,325,47,0
46895347303_10150265232667304,b'My best pick up line: \xe2\x80\x9cYou just hit the Jackpot.\xe2\x80\x9d Worked on Cricket.',,status,,2011-08-21 13:02:32,560,79,0
46895347303_10150263680507304,b'I\xe2\x80\x99m starting a petition to make Shark Week a national holiday. Who\xe2\x80\x99s with me?',,status,,2011-08-19 15:24:44,1530,220,0
46895347303_10150262706072304,b'Do dentists go to other dentists? Or do they just pull out their own teeth like Stu in The Hangover?',,status,,2011-08-18 12:51:33,985,109,0
46895347303_10150261808097304,"b'Do fish get thirsty? My magic eight ball is broken, so I turn to my Facebook fans to solve this one.'",,status,,2011-08-17 11:43:00,440,234,0
46895347303_10150260941427304,"b'So, a \xe2\x80\x9csham\xe2\x80\x9d is just a more expensive pillow case? What a sham. Wait, did I just make a joke about bed linens? Someone smack me.'",,status,,2011-08-16 11:33:52,664,122,0
46895347303_10150260120077304,"b'My new Jumbo Breakfast Platter is a ton of food: 8 mini pancakes, scrambled eggs, Hashbrown Sticks and bacon or sausage. Lift with your legs, eat with your mouth.'",,status,,2011-08-15 12:34:59,608,185,0
46895347303_10150259196782304,b'I keep meaning to procrastinate more.',,status,,2011-08-14 12:18:10,1479,156,0
46895347303_10150258777852304,b'Whoever said \xe2\x80\x9cthe glass is half empty\xe2\x80\x9d has never been to my place. I give free refills.',,status,,2011-08-13 23:39:00,1956,196,0
46895347303_10150257795802304,"b""Who's your second favorite Jack?""",,status,,2011-08-12 16:50:17,4,5,0
46895347303_10150256792972304,b'My horoscope says Tauruses are stubborn.  Absolutely not.',,status,,2011-08-11 13:19:45,863,218,0
46895347303_10150256086372304,"b""I'm compiling a list of the greatest movie villains of all time.  So far I've got Godzilla and Dean Pritchard from Old School.  Help me out here, folks.""",,status,,2011-08-10 14:23:03,347,682,0
46895347303_10150255226282304,"b""Working on a team name for the bowling league.  What's your favorite?  A) Strike Anywheres B) Teriyaki Bowlers C) Unsafety Pins""",,status,,2011-08-09 13:06:47,274,505,0
46895347303_10150253841487304,b'Bacon chapstick? Daddy like.',,status,,2011-08-08 00:17:25,1298,210,0
46895347303_10150252796497304,b'Cricket and I just realized our celeb couple name would be... Jacket.',,status,,2011-08-06 19:00:41,839,135,0
46895347303_10150251771477304,b'Most toasters have a bagel setting.  I feel like English muffins are being left out.',,status,,2011-08-05 12:20:14,918,108,0
46895347303_10150250970217304,b'I only have two Google circles.  1. Awesome people  2. People who were mean to me in high school.',,status,,2011-08-04 13:56:24,921,85,0
46895347303_10150250250342304,"b""The Real Housewives of Fast Food CEOs.  Don't even think about it, it's mine!""",,status,,2011-08-03 15:33:49,684,83,0
46895347303_10150249462647304,"b""Ranch or ketchup for your fries?  Enquiring minds want to know.  Or is it inquiring minds?  Oh well, answer the first question.  It's far more interesting.""",,status,,2011-08-02 16:25:21,458,1421,0
46895347303_10150248599472304,"b""Just realized at some point, rap music is going to be popular in old folks' homes.""",,status,,2011-08-01 15:13:00,1461,244,1
46895347303_10150247537652304,"b""If you could make your own flavor of ice cream, what would it be?  I'd go with Curly Fries and Cream.""",,status,,2011-07-31 11:20:24,266,353,0
46895347303_10150246766612304,"b'Bar Olympics tonight.  Foosball.  Shuffleboard.  Pool.  Darts.  And a dance-off, time permitting.'",,status,,2011-07-30 11:37:01,260,45,0
46895347303_10150246176157304,"b""The first rule of fry club is you don't talk about fry club.""",,status,,2011-07-29 17:09:08,901,114,0
46895347303_10150245324912304,"b""Is there any way to auto-tune my dog's barking?""",,status,,2011-07-28 16:48:11,452,140,0
46895347303_10150244368607304,b'I made an emoticon of myself. <| :^)',,status,,2011-07-27 13:08:42,2400,217,2
46895347303_10150243806912304,"b""I just got a new pair of shoes.  That's all.  Yep, I should've written something funnier.""",,status,,2011-07-26 19:48:59,460,134,0
46895347303_10150242698267304,"b""If the body's natural temperature is 98.6, why is everyone so miserable when it's over 98 degrees out?""",,status,,2011-07-25 13:20:43,684,158,0
46895347303_10150241807492304,"b""Poll time.  How many people actually kept their New Year's resolutions?""",,status,,2011-07-24 13:22:33,263,327,0
46895347303_10150241049262304,"b""I can't decide which karaoke songs to sing tonight.  Suggestions?""",,status,,2011-07-23 14:23:18,189,530,0
46895347303_10150240246337304,"b""I'm going on a road trip.  First thing on the itinerary?  Obtain beef jerky.""",,status,,2011-07-22 13:33:16,558,138,0
46895347303_10150239415222304,"b'When they say keep your eye on the prize, what are you supposed to do with the other eye?'",,status,,2011-07-21 13:18:43,403,165,0
46895347303_10150238578942304,"b'Need some help here, Facebook nation.  Should I take my next vacation to Hamburg or the Sandwich Islands?'",,status,,2011-07-20 12:32:43,307,300,0
46895347303_10150237823427304,b'20 years out of college and I still have nightmares about forgetting to study for a final.  My brain goes to some dark places.',,status,,2011-07-19 13:26:07,567,94,0
46895347303_10150237123122304,b'Gotta pick out an anniversary present for Cricket.  Any ideas?',,status,,2011-07-18 15:38:55,153,222,0
46895347303_10150236230342304,"b""Having a yard sale.  Anyone looking for a gently used Nordic Track?  No?  Didn't think so.""",,status,,2011-07-17 14:17:01,290,81,0
46895347303_10150235665477304,"b""I invented a new sport.  If you like Mini Golf, you'll love Super Big Tennis.""",,status,,2011-07-16 19:51:12,489,85,0
46895347303_10150234709802304,"b""Whoever invented the back-scratcher should invent something so you put sunblock on your back.  I don't want any money, just dibs on the name: The Back Jack 3000.""",,status,,2011-07-15 13:33:27,667,108,0
46895347303_10150233842397304,b'How do you know when you run out of invisible ink?  Anyone?',,status,,2011-07-14 15:48:02,633,247,0
46895347303_10150232296902304,"b""Happy Birthday.  It's gotta be someone's birthday out there.""",,status,,2011-07-13 12:29:27,774,239,0
46895347303_10150231514607304,"b""What are the coolest places you've eaten a Jack in the Box item?  For me it was a walk-in freezer.  It doesn't get cooler than that.""",,status,,2011-07-12 13:04:02,298,163,0
46895347303_10150230606787304,"b""Taco eating contest.  Yeah internet, I'm talkin' to you.""",,status,,2011-07-11 12:52:12,744,277,1
46895347303_10150228990242304,b'Where exactly does fishing end and wasting time near the water begin?',,status,,2011-07-09 13:18:50,670,188,0
46895347303_10150228140232304,b'Just found out my right hand man is actually left-handed.',,status,,2011-07-08 12:24:42,947,130,0
46895347303_10150227281692304,"b""Instead of a Spider-Man musical, how about Fight Club: The Musical?  That I'd go see.""",,status,,2011-07-07 12:34:35,920,106,0
46895347303_10150226430187304,b'Was pizza originally square and no one bothered to change the boxes?  Anyone?',,status,,2011-07-06 12:29:35,752,134,0
46895347303_10150225875642304,"b'Dear Lady Gaga, I too was born this way.'",,status,,2011-07-05 17:12:55,1718,147,0
46895347303_10150225106377304,"b""This 4th of July I'm declaring independence from macaroni salad, it's potato or nothing.  Just sayin.""",,status,,2011-07-04 18:14:36,778,124,0
46895347303_10150224198592304,b'If I could have one magical power it would be to know which red apples are the crunchy ones.',,status,,2011-07-03 14:23:08,651,117,0
46895347303_10150222857167304,"b""Today's Canada Day.  It's aboot time.""",,status,,2011-07-01 15:43:15,692,134,0
46895347303_10150222023457304,"b""What should the punishment be for employees who accidentally CC me on an email titled Our CEO Can't Dance?""",,status,,2011-06-30 12:46:12,437,480,0
46895347303_10150221369562304,"b'If I ever become a lawyer all my rebuttals will be ""Because I said so.""  You can\'t argue with that.'",,status,,2011-06-29 14:53:06,900,108,0
